"","sp","total_hab","fcover_51","fcover_77","fcover_91","fcover_00","tot_change","tpa2004","tpa2009","tpa2014","tpa2019","nPlots2004","nPlots2009","nPlots2014","nPlots2019","species","seedmass","ss.guanica","ss.swenson","ss","WD","THK","LA.wp","SLA.wp","MAXHT","ss.log","thk.log","la.log","sla.log","wd.z","ss.log.z","thk.log.z","la.log.z","sla.log.z","maxht.z","ss.log.z_pi","wd.z_pi","thk.log.z_pi","la.log.z_pi","sla.log.z_pi","maxht.z_pi","pca1","pca2","pca1_pi","pca2_pi"
"Mouriri_helleri","MOUHEL",559,335,415,432,442,107,0.354629102093461,NA,NA,NA,1,NA,NA,NA,"Mouriri_helleri",NA,NA,NA,NA,1.036882172,344.9444445,6.110736764,84.03922928,11,NA,2.53774915481262,0.786093575749844,1.92448206085698,1.81247288357455,NA,0.979855418791773,-1.34175013471419,-0.788261607373852,-0.260686966357336,-0.498884641390919,1.81247288357455,0.979855418791773,-1.34175013471419,-0.788261607373852,-0.260686966357336,NA,NA,-1.80400394366279,-1.96494262690806
"Muntingia_calabura","MUNCAL",14634,1049,2079,3032,3313,2264,NA,NA,NA,NA,NA,NA,NA,NA,"Muntingia_calabura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.302662192893141,-0.4668732243948,-0.501716739090355,0.179780236159079,0.479287853862441,-0.236395895415339,NA,NA,0.552531965353751,0.281075667579777
"Myrcia_amazonica","MYRAMA",11801,2273,4986,5747,5451,3178,NA,0.351527127256468,0.351990622300547,0.385961574448474,NA,1,1,1,"Myrcia_amazonica",NA,NA,NA,NA,0.808737351,199.9333333,32.88439467,179.0231057,8,NA,2.30088520663144,1.51698985185444,2.25290908701575,0.597599301646915,NA,-0.562415773418859,-0.227306695668239,0.710321972806327,-0.625601018074375,0.696626587819222,0.597599301646915,-0.562415773418859,-0.227306695668239,0.710321972806327,-0.625601018074375,NA,NA,0.687998990781806,-0.991304642178789
"Myrciaria_borinquena","MYRBOR",6780,945,2343,2497,2944,1999,NA,NA,NA,NA,NA,NA,NA,NA,"Myrciaria_borinquena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.248244189999267,0.277930442247403,-0.165214349205749,-0.688758651035342,0.282689644614481,-0.788673588660931,NA,NA,-0.153599460527952,-0.740627808488465
"Myrica_cerifera","MYRCER",27404,5102,9391,13318,12959,7857,NA,NA,NA,NA,NA,NA,NA,NA,"Myrica_cerifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0832720501456677,0.173424752377628,-0.043146192459386,0.0184196706596027,-0.084537680909211,-0.0312051874966643,NA,NA,-0.103803549337373,-0.236009288957557
"Myrcia_guianensis","MYRCIT",6001,1070,1818,2100,2287,1217,NA,NA,NA,NA,NA,NA,NA,NA,"Myrcia_guianensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.266235736848894,0.279403270121807,-0.090027235441722,-0.707215820198144,0.160499647530932,-0.768227852526344,NA,NA,-0.282920531782544,-0.731256085641262
"Myrsine_coriacea","MYRCOR",11055,2054,4434,7571,6956,4902,2.96277070761442,5.48320418118484,3.87189684530601,2.40359596773315,5,5,6,6,"Myrsine_coriacea",9.34,NA,NA,9.34,0.652871088,264.5555555,17.20402082,110.0151224,17,0.970346876230093,2.42251688587436,1.23562995945783,2.04145238628069,-0.232390195386135,-0.75006035028309,0.229553778710117,-0.656313787841748,-0.254536319603004,0.469141137076742,-0.75006035028309,-0.232390195386135,0.229553778710117,-0.656313787841748,-0.254536319603004,0.469141137076742,0.522752777650796,-0.0175606575668124,-0.516244973413726,-0.0590626912279356
"Myrcia_deflexa","MYRDEF",13176,2203,5279,7943,7269,5066,1.06388730628038,1.40610850902587,2.14673600283323,4.30240170131242,2,3,5,7,"Myrcia_deflexa",NA,NA,52,52,0.807127193,248.6611111,65.49730504,112.9646487,18,1.7160033436348,2.3956078698888,1.81622343082636,2.0529425560804,0.589025193287341,-0.0589788264430386,0.0543434924511282,0.228953528566052,-0.20210768729247,0.590779154315755,-0.0589788264430386,0.589025193287341,0.0543434924511282,0.228953528566052,-0.20210768729247,0.590779154315755,0.241727711690801,-0.442078295388224,-0.092773912481284,-0.392127820111579
"Myrcia_fallax","MYRFAL",6926,1689,3048,4517,4095,2406,0.709258204186922,0.703054254512936,NA,NA,2,2,NA,NA,"Myrcia_fallax",NA,NA,NA,NA,0.880047628,200.8888889,37.08876711,140.7603147,19,NA,2.30295591672404,1.56924239692464,2.14848022912309,0.977327279987664,NA,-0.54893294267251,-0.147633959699054,0.233822296256421,0.712417171554768,0.664228697496868,0.977327279987664,-0.54893294267251,-0.147633959699054,0.233822296256421,0.712417171554768,NA,NA,0.672232505049318,-1.15508840011221
"Myrciaria_floribunda","MYRFLO",694,28,72,101,149,121,NA,NA,NA,NA,NA,NA,NA,NA,"Myrciaria_floribunda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243039151257535,0.617081024325504,-0.0106499338810528,-0.299259595952277,-0.329877403310109,-0.0937266942205395,NA,NA,-0.320256541284597,-0.81435609596678
"Myrsine_guianensis","MYRGUI",12660,1535,2767,3853,3819,2284,NA,NA,NA,NA,NA,NA,NA,NA,"Myrsine_guianensis",NA,NA,NA,NA,NA,227.2222222,3.897098716,144.113539,15,NA,2.35645080286156,0.590741406888684,2.15870478328993,NA,NA,-0.200616440925365,-1.63961585110698,0.280476035957108,0.225865102598716,-0.155730758412632,0.00592965799446959,-0.200616440925365,-1.63961585110698,0.280476035957108,0.225865102598716,NA,NA,-0.0246902978197408,-0.985819218046911
"Myrcia_splendens","MYRSPL",16191,2367,5570,10099,9434,7067,25.8031506669951,16.8971978344263,15.290905082684,11.7118250914174,32,22,24,21,"Myrcia_splendens",173,NA,65.95,65.95,0.744340679,151.0555556,25.46828961,382.8177427,4,1.81921479988238,2.17913670261197,1.40599977975431,2.5829920580968,0.254686342965905,0.0366785353305281,-1.3551459963413,-0.396540226738429,2.21646148374909,-1.11215308703043,0.0366785353305281,0.254686342965905,-1.3551459963413,-0.396540226738429,2.21646148374909,-1.11215308703043,-0.763953933732189,2.47220388978442,1.89312556018481,-0.888966530580515
"Nectandra_coriacea","NECCOR",25921,4033,8738,9827,10114,6081,1.18373735360596,5.47389767004274,5.7601159566039,5.25286328435486,3,7,14,18,"Nectandra_coriacea",NA,NA,NA,NA,0.717952139,209.6919192,30.52515694,94.92088448,34,NA,2.32158169458328,1.48465790547526,1.97736177635307,0.114167088699595,NA,-0.427656569271686,-0.276605244165302,-0.546976125195715,2.53698743013996,1.06479216484967,0.114167088699595,-0.427656569271686,-0.276605244165302,-0.546976125195715,2.53698743013996,NA,NA,0.690146802137382,-0.471165252520788
"Nectandra_krugii","NECKRU",26777,2952,6715,10803,10756,7804,0.354629102093461,NA,NA,NA,1,NA,NA,NA,"Nectandra_krugii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.799480117321811,-0.320101076923587,-0.431825052241845,-0.0265654511845301,-0.292607570802765,1.35529634414533,NA,NA,0.601268465373977,-0.0268157696181634
"Nectandra_membranacea","NECMEM",19740,2601,6450,11221,10800,8199,NA,NA,NA,NA,NA,NA,NA,NA,"Nectandra_membranacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.799480117321811,-0.320101076923587,-0.431825052241845,-0.0265654511845301,-0.292607570802765,1.35529634414533,NA,NA,0.601268465373977,-0.0268157696181634
"Nectandra_patens","NECPAT",13501,2980,4722,4142,4620,1640,NA,NA,NA,NA,NA,NA,NA,NA,"Nectandra_patens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02855477256961,0.0548535567754694,-0.4282264971103,-0.242453519817224,-0.512233449165306,2.37558696177526,NA,NA,0.678007755881141,-0.410474666062044
"Nectandra_turbacensis","NECTUR",11342,3111,5463,6482,6326,3215,2.31535070831406,1.11272541249493,0.773565782660989,NA,7,2,1,NA,"Nectandra_turbacensis",410,NA,NA,410,0.589532282,188,153.3279143,138.220474,8,2.61278385671974,2.27415784926368,2.18562122806281,2.14057237796323,-0.569670006441938,0.772165903904257,-0.736443242051116,0.792197541413205,0.197739468234388,-0.625601018074375,0.772165903904257,-0.569670006441938,-0.736443242051116,0.792197541413205,0.197739468234388,-0.625601018074375,-0.876410662224775,0.287303499692301,0.819472752563316,0.408847847780328
"Neea_buxifolia","NEEBUX",12745,2546,4168,3569,4020,1474,0.354629102093461,0.351527127256468,0.351990622300547,NA,1,1,1,NA,"Neea_buxifolia",23.1772,NA,NA,23.1772,0.728870713,267.4722222,1.333166523,172.6094762,6,1.36506096838343,2.42727868590242,0.124884399603771,2.23706463464917,0.17230861059249,-0.384235566068594,0.260558864383758,-2.34993727738274,0.638025132831848,-0.868877052552401,-0.384235566068594,0.17230861059249,0.260558864383758,-2.34993727738274,0.638025132831848,-0.868877052552401,1.49932047870082,1.50606108548411,-0.583713167462809,-1.41454402192381
"Neolaugeria_resinosa","NEORES",13479,2941,4789,4811,5075,2134,6.72113328683904,7.55762777702592,5.8456420678819,7.1926217072297,13,12,12,14,"Neolaugeria_resinosa",NA,NA,NA,NA,0.724916164,178.5019157,18.36578831,114.5565616,21,NA,2.25164288136404,1.26400957419155,2.05901996986814,0.151250595391968,NA,-0.883042953200939,-0.613041607538402,-0.174376983705767,0.955693206032795,-0.870336178319066,0.151250595391968,-0.883042953200939,-0.613041607538402,-0.174376983705767,0.955693206032795,NA,NA,0.359642787772407,-0.54707308555731
"Ochroma_pyramidale","OCHPYR",23910,3134,7754,13684,13089,9955,0.0284905509461046,NA,0.0848188817614354,0.0310021386630984,1,NA,2,1,"Ochroma_pyramidale",10.2,NA,NA,10.2,0.165925641,NA,169.6,225.56,27,1.00860017176192,NA,2.22942584792069,2.35326208591632,-2.82537984471175,-0.714606831238255,NA,0.858989195436541,1.16822386393003,1.68552130946687,-0.714606831238255,-2.82537984471175,-2.77071557390056,0.858989195436541,1.16822386393003,1.68552130946687,NA,NA,3.25778060279233,2.18431967863822
"Ocotea_cuneata","OCOCUN",559,335,415,432,442,107,NA,NA,NA,NA,NA,NA,NA,NA,"Ocotea_cuneata",NA,NA,NA,NA,0.510758563,216.7037037,97.16508962,90.42509734,6,NA,2.33586633394431,1.98751025557719,1.95628898493935,-0.989140892275858,NA,-0.33464626547997,0.490125303931978,-0.643129415533958,-0.868877052552401,-0.0699713512772969,-0.989140892275858,-0.33464626547997,0.490125303931978,-0.643129415533958,-0.868877052552401,NA,NA,-0.232897343645105,0.793026116499764
"Ocotea_floribunda","OCOFLO",32128,5994,12183,17496,17339,11345,0.88020150986355,1.28380637621334,0.144141912060049,0.48090377303012,4,4,3,1,"Ocotea_floribunda",1643.32,NA,NA,1643.32,0.424580988,NA,113.1373333,157.0726667,20,3.21572214085579,NA,2.05360593800043,2.19610061703136,-1.44803738952349,1.33097485467018,NA,0.590905540518253,0.451109930090304,0.834055188793782,1.33097485467018,-1.44803738952349,-0.425083332160228,0.590905540518253,0.451109930090304,0.834055188793782,NA,NA,1.27388482921432,1.07629960371734
"Ocotea_leucoxylon","OCOLEU",20451,3438,7149,12885,11996,8558,22.6958067344743,17.7972247925561,20.2491954564881,16.5488559220424,43,41,51,45,"Ocotea_leucoxylon",100,NA,177.2727,177.2727,0.499727496,218.7154472,166.1296835,123.1518399,30,2.24864185938975,2.33987945700568,2.22044723768011,2.09044090462375,-1.04788144058212,0.434675628677581,-0.308515973656879,0.845298944710823,-0.0310060271514661,2.05043536118391,0.434675628677581,-1.04788144058212,-0.308515973656879,0.845298944710823,-0.0310060271514661,2.05043536118391,-1.65022582904208,-1.33479747540962,0.991539625018126,1.15894311222162
"Ocotea_spathulata","OCOSPA",1794,1055,1424,1533,1459,404,NA,0.409671157981994,NA,NA,NA,1,NA,NA,"Ocotea_spathulata",NA,NA,NA,NA,0.61396144,376.9444444,44.0659329,73.55309611,10,NA,2.57627734684124,1.64410296880815,1.86660095843932,-0.439584482024374,NA,1.23072061423404,-0.0334893458785467,-1.05236797736514,-0.382324983596349,0.385844603290434,-0.439584482024374,1.23072061423404,-0.0334893458785467,-1.05236797736514,-0.382324983596349,NA,NA,-1.50098078179621,0.398581391126904
"Ocotea_wrightii","OCOWRI",7199,1386,1948,4058,3888,2502,0.0284905509461046,0.0282342332482215,0.0282729605871451,0.0310021386630984,1,1,1,1,"Ocotea_wrightii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.682372231214691,-0.511795138342864,-0.433666498767966,0.0838049264566069,-0.180321916159417,0.833685796042986,NA,NA,0.562041762457994,0.169326764138556
"Ormosia_krugii","ORMKRU",16221,2560,5971,9375,8653,6093,1.40958214318297,0.869049836866565,1.54216641513175,0.562564226001614,5,4,5,4,"Ormosia_krugii",720,NA,740.5,740.5,0.516591536,180.1333333,1402.33764,167.3877816,28,2.86952506285723,2.25559408554997,3.14685259104492,2.223723753673,-0.958080249431824,1.01011610178503,-0.857315828253078,2.25784734823656,0.57715186850323,1.80715932670589,1.01011610178503,-0.958080249431824,-0.857315828253078,2.25784734823656,0.57715186850323,1.80715932670589,-2.83673103527112,-1.28193209766247,2.07146258073099,1.60020258589434
"Ossaea_krugiana","OSSKRU",12241,1880,3619,8089,7988,6108,NA,NA,NA,NA,NA,NA,NA,NA,"Ossaea_krugiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.93088629806637,-0.329446155969791,0.226993973557444,-0.5533273762363,0.672429132606267,-0.368763326955416,NA,NA,-0.382659267827421,0.239857255539985
"Ouratea_litoralis","OURLIT",8476,830,2120,2898,2722,1892,NA,5.56096411957134,4.98686600982368,8.73544116453627,NA,4,4,5,"Ouratea_litoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.153740178252197,0.137376506245747,-0.184058026009825,-0.157722853603214,0.19133670288931,0.244500284165604,NA,NA,0.180748444505254,-0.298135271561935
"Oxandra_lanceolata","OXALAN",8912,2888,4501,3913,4399,1511,1.41851640837384,NA,NA,NA,1,NA,NA,NA,"Oxandra_lanceolata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.188689464057565,-0.688426428437658,0.0463922150985602,-0.0469796268247512,0.0998508699256881,0.219596419414629,NA,NA,0.13848615216777,0.403500240491721
"NA.27","PALALP",4713,923,1637,3422,3147,2224,NA,NA,NA,NA,NA,NA,NA,NA,"Palicourea_alpina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.28","PALCRO",18080,1637,3570,7698,7260,5623,0.354629102093461,0.351527127256468,NA,1.95822006343198,1,1,NA,3,"Palicourea_crocea",43.4896,NA,NA,43.4896,NA,NA,NA,NA,NA,1.63838541321623,NA,NA,NA,NA,-0.130915864443492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Palicourea_croceoides","PALRIP",22973,3054,7439,12693,12176,9122,1.06388730628038,NA,NA,NA,2,NA,NA,NA,"Palicourea_croceoides",200,NA,10,10,0.475268182,127.6944444,76.14909091,253.1822727,5,1,2.10617200283186,1.88166472296914,2.40343329400688,-1.17812754601825,-0.722577552430011,-1.83023456673481,0.328735975208018,1.39715066548374,-0.990515069791414,-0.722577552430011,-1.17812754601825,-1.83023456673481,0.328735975208018,1.39715066548374,-0.990515069791414,-1.50730942240204,2.25242187070368,1.85726923533397,0.644293153475724
"Parathesis_crenulata","PARCRE",4729,868,1719,2895,2731,1863,0.0343783944872623,0.0328874888192764,0.0310500697114688,0.03326500369602,1,1,1,1,"Parathesis_crenulata",36.5548,NA,NA,36.5548,NA,NA,NA,NA,NA,1.56294441211856,NA,NA,NA,NA,-0.200835303592269,NA,NA,NA,NA,-0.200835303592269,-0.824265506179192,2.69895566249308,0.403333220564498,-2.24260473954111,-0.664333713391134,NA,NA,-3.31961142450908,1.3477317702426
"NA.29","PERAME",39651,6002,12132,16706,16987,10985,0.937182611755759,1.41989216108967,1.14641062786493,0.684309915621086,5,11,14,11,"Persea_americana",15308,NA,NA,15308,0.530551645,162,90.44101596,170.6231186,21,4.18491845355246,2.20951501454263,1.95636543230384,2.23203787560158,-0.88374252153341,2.22923523858374,-1.15734639146939,0.442636836563909,0.61508847424332,0.955693206032795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Petitia_domingensis","PETDOM",20504,3147,6038,8742,9311,6164,3.25453086427452,2.6772572942557,0.975100544631341,0.995399632196831,4,9,8,6,"Petitia_domingensis",12.47,NA,NA,12.47,0.604667297,462.3333333,69.35331918,87.40845815,25,1.09586645347854,2.66495520632231,1.84106725080315,1.94155345952388,-0.489075891681916,-0.633727609257541,1.80812088605564,0.266834460620518,-0.710366319546469,1.44224527498885,-0.633727609257541,-0.489075891681916,1.80812088605564,0.266834460620518,-0.710366319546469,1.44224527498885,0.33996665793458,-1.96348098854775,-1.43275672056793,1.04929875499806
"Phialanthus_myrtilloides","PHIMYR",3763,555,836,923,1055,500,NA,NA,NA,NA,NA,NA,NA,NA,"Phialanthus_myrtilloides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.924922885539049,1.55026212552143,1.44745797841703,-0.898215674711947,-1.50468179662093,-0.942359970667176,NA,NA,-2.71002534434487,-1.39507184198421
"Phlebotaenia_cowellii","PHLCOW",9059,1015,1812,2366,2664,1649,NA,NA,NA,NA,NA,NA,NA,NA,"Phlebotaenia_cowellii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16281482674269,0.923115666009824,1.14399064958108,-1.12713029515517,-1.23503190447498,-0.331388328297252,NA,NA,-2.00317467619117,-1.18199818485008
"Phyllanthus_cuneifolius","PHYCUN",6264,563,1328,1157,1512,949,NA,NA,NA,NA,NA,NA,NA,NA,"Phyllanthus_cuneifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.481704856634085,-0.507917633265517,-1.45703116176635,0.16326129334929,0.37232370223895,-0.181657901298265,NA,NA,1.1216227738429,0.111141643192352
"Phyllanthus_epiphyllanthus","PHYEPI",15836,3218,5201,4289,4860,1642,NA,NA,NA,NA,NA,NA,NA,NA,"Phyllanthus_epiphyllanthus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.504184570555758,-0.596970203588739,-1.49533894444487,0.204476767773482,0.389051304818529,-0.141224061698165,NA,NA,1.17920198481294,0.201386119725978
"Phyllanthus_juglandifolius","PHYJUG",10178,797,1973,1628,1766,969,NA,NA,NA,NA,NA,NA,NA,NA,"Phyllanthus_juglandifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.504184570555758,-0.596970203588739,-1.49533894444487,0.204476767773482,0.389051304818529,-0.141224061698165,NA,NA,1.17920198481294,0.201386119725978
"Pictetia_aculeata","PICACU",13397,1416,3535,4529,5070,3654,12.1111781407441,9.40051566481849,10.4034430440099,12.5574255630989,7,7,7,8,"Pictetia_aculeata",NA,7.7,NA,7.7,0.990253994,253.5277778,19.86112488,99.91767447,10,0.886490725172482,2.40402554980092,1.29800384211213,1.9996423175138,1.56417734314841,-0.827779030653366,0.109152784170732,-0.561208413023879,-0.445311979185835,-0.382324983596349,-0.827779030653366,1.56417734314841,0.109152784170732,-0.561208413023879,-0.445311979185835,-0.382324983596349,1.72295431500761,0.465909640086434,-0.92389313309971,-1.50479076970639
"Picrasma_excelsa","PICEXC",37211,5928,11762,15599,15822,9894,NA,NA,NA,NA,NA,NA,NA,NA,"Picrasma_excelsa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.113514396772801,-0.314097992149495,0.121255174709812,0.578883115454887,-0.0978936437286912,0.0800630037317476,NA,NA,-0.0530855666905078,0.499114234992365
"Picramnia_pentandra","PICPEN",26395,3659,8116,9369,9815,6156,0.354629102093461,0.703054254512936,1.05597186690164,0.385961574448474,1,2,3,1,"Picramnia_pentandra",105.9,NA,NA,105.9,0.9807088,186.5,161.9744972,124.4783968,8,2.02489596010748,2.27067883614471,2.20944664048584,2.09509398625393,1.51334908426379,0.227305795801139,-0.759095831235398,0.828525643533136,-0.00977442569107007,-0.625601018074375,0.227305795801139,1.51334908426379,-0.759095831235398,0.828525643533136,-0.00977442569107007,-0.625601018074375,0.367808946366536,0.464557648096674,0.389183985690363,-1.12899954861849
"Pilocarpus_racemosus","PILRAC",2108,384,492,514,580,196,NA,NA,NA,NA,NA,NA,NA,NA,"Pilocarpus_racemosus",82.5641026,NA,NA,82.5641026,NA,NA,NA,NA,NA,1.91679126485816,NA,NA,NA,NA,0.127113333463623,NA,NA,NA,NA,0.127113333463623,1.02531794959732,-1.27798831232693,0.514132706813502,1.30598694713133,0.655157147910331,NA,NA,1.81542775819981,-0.903952241047571
"Pimenta_racemosa","PIMRAC",13317,2724,4547,4916,5229,2505,5.59837212353468,1.96160408882003,2.64286853719382,4.07371368521236,7,7,7,7,"Pimenta_racemosa",28.01,NA,NA,28.01,0.958278813,354.1851852,22.26959603,55.18908896,8,1.44731310882357,2.5492303916354,1.34771233901279,1.74185322496016,1.3939091665403,-0.308003498032865,1.05461217657903,-0.485414747018323,-1.62158089276688,-0.625601018074375,-0.308003498032865,1.3939091665403,1.05461217657903,-0.485414747018323,-1.62158089276688,-0.625601018074375,2.46333391875262,-0.682935958640194,-2.20350107334614,-1.23526408145072
"Pinus_caribaea","PINCAR",24585,3477,8179,14136,13548,10071,0.565756572011385,0.197324932915659,0.186300418268813,0.19959002217612,1,1,1,2,"Pinus_caribaea",17,NA,NA,17,NA,NA,NA,NA,NA,1.23044892137827,NA,NA,NA,NA,-0.50899529476154,NA,NA,NA,NA,-0.50899529476154,-1.42508863704955,0.829266180769755,0.580497956769951,-0.727125099441608,-0.208628886133334,NA,NA,-0.973621628485939,1.58493223087169
"NA.30","PINCOR",25813,5097,9984,15509,14929,9832,NA,NA,NA,NA,NA,NA,NA,NA,"Pinochia_corymbosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Piper_aduncum","PIPADU",24882,4771,9414,14673,14113,9342,2.29595280663716,1.40610850902587,5.73622676389859,1.60067068017311,3,2,2,2,"Piper_aduncum",NA,NA,NA,NA,0.548162288,NA,38.55133333,185.006,7,NA,NA,1.58603940308342,2.26718581340105,-0.789965661521063,NA,NA,-0.122022509865124,0.775465417272434,-0.747239035313388,0.683499966299097,-0.789965661521063,-0.108866841142124,-0.122022509865124,0.775465417272434,-0.747239035313388,NA,NA,0.538160062946937,0.263439997632191
"Piper_amalago","PIPAMA",36775,5375,11625,16771,16699,11324,5.67406563349538,2.9285050795028,1.05597186690164,NA,5,4,1,NA,"Piper_amalago",1.36,NA,NA,1.36,NA,150.6111111,56.12189581,271.6523181,5,0.133538908370218,2.17785701244514,1.74913233316736,2.43401341536548,NA,-1.52562195387638,-1.36347832928779,0.126655519876016,1.53668506459791,-0.990515069791414,-1.52562195387638,-2.82853567989735,-1.36347832928779,0.126655519876016,1.53668506459791,-0.990515069791414,NA,NA,1.56223008505499,2.09657568535468
"Piper_blattarum","PIPBLA",20657,3230,6844,12686,11767,8537,NA,NA,NA,0.385961574448474,NA,NA,NA,1,"Piper_blattarum",NA,NA,0.1,0.1,0.45785977,183.1759259,47.03291667,270.9554167,2,-1,2.26286839544644,1.67240191164869,2.43289783746469,-1.27082752381924,-2.57619662247012,-0.809951260184789,0.00965982892455107,1.53159478093858,-1.35542912150845,-2.57619662247012,-1.27082752381924,-0.809951260184789,0.00965982892455107,1.53159478093858,-1.35542912150845,-0.667275548242646,2.63279621258331,0.680043496444199,1.09726750671327
