"","sp","total_hab_raw","fcover_51_raw","fcover_00_raw","tot_change_raw","total_hab","fcover_51","fcover_00","tot_change","species","seedmass","ss.guanica","ss.swenson","ss","WD","THK","LA.wp","SLA.wp","MAXHT","ss.log","thk.log","la.log","sla.log","wd.z","ss.log.z","thk.log.z","la.log.z","sla.log.z","maxht.z","ss.log.z_pi","wd.z_pi","thk.log.z_pi","la.log.z_pi","sla.log.z_pi","maxht.z_pi","pca1","pca2","pca1_pi","pca2_pi"
"Psidium_amplexicaule","PSIAMP",4562.79007118365,1429.72684363501,2618.29342102254,1188.56657738753,7522,2248,4044,1796,"Psidium_amplexicaule",NA,NA,NA,NA,0.868829502,294.3703704,44.94817458,70.12547143,6,NA,2.4688940943225,1.65271205900738,1.84587579389002,0.917590640530327,NA,0.531525577770119,-0.0203625255589526,-1.14693507695304,-0.868877052552401,0.0138477713223563,0.917590640530327,0.531525577770119,-0.0203625255589526,-1.14693507695304,-0.868877052552401,NA,NA,-1.40286908005182,-0.802012401527409
"NA.33","PSIGUA",26802.9277269263,3586.804054901,11923.5424191486,8336.73836424761,26699,3099,11851,8752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psychotria_berteroana","PSYBER",15073.5831451006,2521.87884748355,7922.67040996626,5400.79156248271,11560,2166,7136,4970,"Psychotria_berteroana",NA,NA,7,7,0.468008213,189.8395062,161.1968341,346.6437271,9,0.845098040014257,2.27838659554802,2.20735650802489,2.53988334556896,-1.21678695763695,-0.866142165938092,-0.708908981883686,0.825338687347984,2.01976022711836,-0.503963000835362,-0.866142165938092,-1.21678695763695,-0.708908981883686,0.825338687347984,2.01976022711836,-0.503963000835362,-1.84663927730117,1.5365581367126,1.63988486667889,1.27624037376881
"Psychotria_brachiata","PSYBRA",20387.6136733368,2835.44732095674,10052.1865825905,7216.73926163372,16131,2128,9176,7048,"Psychotria_brachiata",NA,NA,5,5,0.418549807,262.9111111,75.7,325.123,5,0.698970004336019,2.41980894056604,1.87909587950007,2.51204769364181,-1.48015349206138,-1.00157502273843,0.211921774890356,0.324819098294512,1.89274860018398,-0.990515069791414,-1.00157502273843,-1.48015349206138,0.211921774890356,0.324819098294512,1.89274860018398,-0.990515069791414,-1.19073825638889,1.40374914751658,0.71265816807075,1.4250894963612
"Psychotria_domingensis","PSYDOM",21044.4078794701,3220.08750595269,8402.39453776344,5182.30703181075,18913,2891,6185,3294,"Psychotria_domingensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.727335780783159,-1.26374755024953,-0.807089352817273,0.476913966467151,1.65203016610925,-0.744965583389884,NA,NA,1.39753069547111,1.05665453369609
"Psychotria_grandis","PSYGRA",18268.5379708316,3060.49667249992,9728.04598556645,6667.54931306653,21519,2902,11772,8870,"Psychotria_grandis",NA,NA,800,800,0.325769462,126.8222222,195.9793802,196.1266613,17,2.90308998699194,2.10319535869752,2.29221037984402,2.29253663532217,-1.97420980931011,1.04122439351531,-1.84961612536001,0.954720712976123,0.891138983846379,0.469141137076742,1.04122439351531,-1.97420980931011,-1.84961612536001,0.954720712976123,0.891138983846379,0.469141137076742,-2.76686733679587,0.474546426502036,2.49673508427477,1.38027403263304
"Psychotria_maleolens","PSYMAL",7887.47424993675,1101.51561228089,2793.86742719744,1692.35181491654,3024,838,1675,837,"Psychotria_maleolens",NA,NA,NA,NA,0.38,NA,28.61866667,236.9306667,NA,NA,NA,1.45664939632277,2.37462127649579,-1.68543162157328,NA,NA,-0.319311576490336,1.26568396842482,NA,-0.715677018808572,-1.68543162157328,0.195027213919239,-0.319311576490336,1.26568396842482,-2.10079058134943,NA,NA,0.0454472968456888,1.1012937355291
"NA.34","PSYMAR",15611.7187726265,1801.71135400468,5393.340520686,3591.62916668132,12269,1221,2035,814,"Psychotria_maricaensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psychotria_pubescens","PSYPUB",25132.9286993742,4226.21175813675,11290.3810787946,7064.16932065785,21887,4415,8986,4571,"Psychotria_pubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.727335780783159,-1.26374755024953,-0.807089352817273,0.476913966467151,1.65203016610925,-0.744965583389884,NA,NA,1.39753069547111,1.05665453369609
"Pterocarpus_indicus","PTEIND",25573.636029277,4054.81385784969,10937.6373036243,6882.82344577461,40496,6358,17079,10721,"Pterocarpus_indicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.112498855402843,0.582586356084447,-0.31766432627639,0.0593747179510167,-0.00249196902008115,0.0499839065753238,NA,NA,0.116170108478149,-0.590371585856309
"Quadrella_cynophallophora","QUACYN",9963.44542437705,1121.86864737648,3536.53181255312,2414.66316517664,10335,1027,3114,2087,"Quadrella_cynophallophora",54,21.1,NA,21.1,0.914228459,302.6666667,17.5153121,48.21396184,6,1.32428245529769,2.48096459384925,1.24341788028347,1.68317281981645,1.15934056614608,-0.422029480820395,0.610119149475075,-0.64443905602043,-1.88933441066457,-0.868877052552401,-0.422029480820395,1.15934056614608,0.610119149475075,-0.64443905602043,-1.88933441066457,-0.868877052552401,2.5088955662905,-0.350655550075412,-2.14875481462466,-1.24177505602699
"Quadrella_indica","QUAIND",8889.62428884101,1090.52300032258,2722.39045148663,1631.86745116405,7408,904,1593,689,"Quadrella_indica",NA,NA,NA,NA,0.744333565,266.3888889,19.34684572,76.35501008,5,NA,2.42551610642149,1.28661016842137,1.88283753882154,0.254648460840754,NA,0.2490823371271,-0.578581062613745,-0.978281891808645,-0.990515069791414,-0.233046663293916,0.254648460840754,0.2490823371271,-0.578581062613745,-0.978281891808645,-0.990515069791414,NA,NA,-1.22908484557021,-0.604148697289583
"Quararibea_turbinata","QUATUR",21134.6478782278,3115.07059834525,7984.95609323494,4869.88549488969,24461,3521,8300,4779,"Quararibea_turbinata",NA,NA,NA,NA,0.591129426,152.5555555,101.3003715,182.3588953,10,NA,2.18342802763928,2.00561103805627,2.26092695265382,-0.561165197769843,NA,-1.32720427276185,0.517724703374706,0.746906787198229,-0.382324983596349,-0.250136213576901,-0.561165197769843,-1.32720427276185,0.517724703374706,0.746906787198229,-0.382324983596349,NA,NA,1.33710485282792,0.32408472537031
"Randia_aculeata","RANACU",25555.7510305885,3495.1543383915,9757.24728065915,6262.09294226766,22675,3112,6046,2934,"Randia_aculeata",NA,63.5,NA,63.5,0.981954371,198.9920635,4.859957305,134.3271019,6.5,1.80277372529198,2.29883575557107,0.686632453977447,2.12816364497071,1.5199817629969,0.0214407906341618,-0.575760182116467,-1.49340475141323,0.141119513016573,-0.808058043932894,0.0214407906341618,1.5199817629969,-0.575760182116467,-1.49340475141323,0.141119513016573,-0.808058043932894,1.63222886953626,1.36280627550907,-0.172919938664581,-2.29901032361426
"Rauvolfia_nitida","RAUNIT",23861.7353211905,3080.5019153775,9394.04916043439,6313.54724505689,24213,2424,7754,5330,"Rauvolfia_nitida",NA,NA,NA,NA,0.465,NA,22.81,457.95,7,NA,NA,1.35812528527665,2.66081806335434,-1.23280572364046,NA,NA,-0.469537474107946,2.57157468790298,-0.747239035313388,0.0321054526745678,-1.23280572364046,-1.41085805338362,-0.469537474107946,2.57157468790298,-0.747239035313388,NA,NA,2.36419829742344,0.266187056598215
"Ravenia_urbanii","RAVURB",4669.88355695762,790.321593306894,1907.86475289085,1117.54315958395,1939,645,1188,543,"Ravenia_urbanii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.514154947089933,0.686764060408537,-0.281101544402433,0.0619169761556265,-0.461253585477673,-0.249694437958361,NA,NA,-0.358786680167793,-0.620142023552046
"Reynosia_krugii","REYKRU",16925.4114944972,3221.94836873561,8946.79841208458,5724.85004334897,12878,3478,6605,3127,"Reynosia_krugii",NA,NA,NA,NA,1.016846855,211.5555556,40.81507101,108.5667656,5,NA,2.32542443470037,1.61082055642099,2.03569689960371,1.70578460889815,NA,-0.402635676783606,-0.0842371295697961,-0.28079809815073,-0.990515069791414,0.878017481107807,1.70578460889815,-0.402635676783606,-0.0842371295697961,-0.28079809815073,-0.990515069791414,NA,NA,-0.152387244341017,-1.82759110640088
"Reynosia_uncinata","REYUNC",4095.05209991664,576.090260471152,868.170918260186,292.080657789034,5642,748,1087,339,"Reynosia_uncinata",NA,289.7,NA,289.7,1.022220268,305.2222222,1.786479783,52.36390189,NA,2.46194849520376,2.48461614994962,0.25199810579946,1.7190320004868,1.73439808988744,0.632370252633055,0.63389520245223,-2.15611902913881,-1.72571212908864,NA,0.632370252633055,1.73439808988744,0.63389520245223,-2.15611902913881,-1.72571212908864,0.0827963597259265,NA,NA,-1.94671692640771,-2.61266320809485
"Reynosia_vivesiana","REYVIV",3783.25247744203,1161.55267529731,1764.92296916433,603.370293867018,1247,355,384,29,"Reynosia_vivesiana",NA,NA,NA,NA,1.014792494,393.8765432,12.82328236,45.83918662,8,NA,2.59536011774202,1.1079992052434,1.66123690281667,1.69484511487106,NA,1.35497256584516,-0.850920411660971,-1.98942606699549,-0.625601018074375,0.410594007247094,1.69484511487106,1.35497256584516,-0.850920411660971,-1.98942606699549,-0.625601018074375,NA,NA,-2.57203973374597,-1.73019199194254
"Rhizophora_mangle","RHIMAN",18330.3712242082,1785.65828467492,5642.58288673119,3856.92460205627,11745,798,2325,1527,"Rhizophora_mangle",10100,NA,NA,10100,NA,NA,NA,NA,NA,4.00432137378264,NA,NA,NA,NA,2.06185614305629,NA,NA,NA,NA,2.06185614305629,2.33004661263507,-3.43213317737758,-0.266852132853351,3.40611505916072,0.654805923073437,NA,NA,4.74496043660702,-3.16930887773622
"NA.35","ROCACA",12092.6822633222,1538.43235050142,4337.94223446399,2799.50988396257,8289,934,1833,899,"Rochefortia_acanthophora",NA,16.1,NA,16.1,0.927591145,202.7222222,1.385829067,102.0599372,4,1.20682587603185,2.30690135821374,0.141709666180041,2.00885529676417,1.23049701025837,-0.530889358434817,-0.523243339856911,-2.32428273711602,-0.403273966691469,-1.11215308703043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rondeletia_inermis","RONINE",22037.5582844503,3499.12533093616,8851.45040856674,5352.32507763058,19485,3745,6861,3116,"Rondeletia_inermis",0.0788,NA,NA,0.0788,0.778105128,290.3,14.82239832,111.2521323,5,-1.10347378251044,2.46284703583167,1.17091847981549,2.0463083435833,0.434482390575695,-2.67209711072539,0.492151902799177,-0.754983443545452,-0.232379014326228,-0.990515069791414,-2.67209711072539,0.434482390575695,0.492151902799177,-0.754983443545452,-0.232379014326228,-0.990515069791414,1.79639368783601,1.27406075261502,-1.54226152053925,-0.335082265975146
"Roystonea_borinquena","ROYBOR",24641.9754260415,3346.69308634102,11034.4834200772,7687.79033373622,25036,3056,11815,8759,"Roystonea_borinquena",333.33,NA,308.5,308.5,0.739967091,NA,60383.37667,121.1626667,17,2.48925516836926,NA,4.78091739534068,2.0833688232639,0.231396940663691,0.657678337692515,NA,4.74940854461995,-0.0632753112220024,0.469141137076742,0.657678337692515,0.231396940663691,-0.563743907869411,4.74940854461995,-0.0632753112220024,0.469141137076742,NA,NA,1.43886019910053,2.01405931667282
"Samyda_dodecandra","SAMDOD",26116.3520881236,3769.23157793283,10543.5140020698,6774.282424137,21951,3375,7117,3742,"Samyda_dodecandra",NA,NA,NA,NA,0.8004896,216.8148148,29.9330665,123.39608,6.5,NA,2.33608895390911,1.47615121051911,2.09130136341351,0.553679940443369,NA,-0.333196739871863,-0.289575936029232,-0.0270798295152854,-0.808058043932894,-1.49132027664898,0.553679940443369,-0.333196739871863,-0.289575936029232,-0.0270798295152854,-0.808058043932894,NA,NA,-0.461984181642916,-0.571770298651919
"Samanea_saman","SAMSAM",25057.0386649743,3651.52082045749,10333.0756746531,6681.55485419556,11189,1048,3299,2251,"Samanea_saman",176,NA,NA,176,NA,NA,NA,NA,NA,2.24551266781415,NA,NA,NA,NA,0.431775464088408,NA,NA,NA,NA,0.431775464088408,-0.233274424156129,-1.03439051847468,0.726975666720605,-0.0996435494275912,-0.484651978545909,NA,NA,0.755644777978387,0.102694489537061
"NA.36","SAMSPI",25343.0192703307,4088.2173025012,11252.8147014678,7164.59739896655,11554,2405,5286,2881,"Samyda_spinulosa",NA,NA,0.3,0.3,0.77927475,NA,64.33,231.4566667,8,-0.522878745280338,NA,1.80841355140037,2.36446969438357,0.440710640081484,-2.1339960942352,NA,0.217045315088184,1.21936319377922,-0.625601018074375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sapium_laurocerasus","SAPLAU",17699.4212957248,3146.33184795082,8592.63537725061,5446.3035292998,21339,3870,11389,7519,"Sapium_laurocerasus",NA,NA,21.4286,21.4286,0.469707152,271.8730159,74.19376109,277.3738731,24,1.33099379810035,2.43436610487591,1.87036738724528,2.44306555081484,-1.2077400895145,-0.415809344318106,0.306706546181115,0.311510218164542,1.57798916100142,1.32060725774983,-0.415809344318106,-1.2077400895145,0.306706546181115,0.311510218164542,1.57798916100142,1.32060725774983,-1.67495065296411,-0.133738235100118,1.09901107390542,1.27662802696008
"Sapindus_saponaria","SAPSAP",11293.685263576,1772.31804729765,5193.75214493298,3421.43409763533,6914,871,2654,1783,"Sapindus_saponaria",767,NA,NA,767,NA,NA,NA,NA,NA,2.88479536394898,NA,NA,NA,NA,1.0242687624395,NA,NA,NA,NA,1.0242687624395,1.60878910096904,-2.15082043172469,0.180549680021337,1.71388491559689,0.811429751232815,NA,NA,2.78604697301646,-1.8913406666392
"Savia_sessiliflora","SAVSES",8089.42454177194,1006.18626090042,3962.60293608441,2956.41667518399,6453,634,2748,2114,"Savia_sessiliflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.439677638812865,-0.341428026354405,-1.38541212068165,0.0862062558083637,0.341050116110933,-0.257251527103294,NA,NA,1.01397443255004,-0.0575762688624775
"Schaefferia_frutescens","SCHFRU",23395.8447216209,3662.20452198572,9421.63997015916,5759.43544817343,30221,4243,11340,7097,"Schaefferia_frutescens",38.2968,5.3,NA,5.3,0.942216616,238.4343434,8.222583301,114.0863914,7,0.724275869600789,2.37736881010717,0.915008281909193,2.05723384343344,1.30837779783561,-0.978121305519112,-0.0644148778716418,-1.14518578875594,-0.182526921238233,-0.747239035313388,-0.978121305519112,1.30837779783561,-0.0644148778716418,-1.14518578875594,-0.182526921238233,-0.747239035313388,1.84283330090154,1.09982623306813,-0.848016585888167,-1.64870367706963
"Schefflera_gleasonii","SCHGLE",14346.8665415021,1947.33296340425,7747.86618793849,5800.53322453424,21635,2909,11796,8887,"Schefflera_gleasonii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16833992585881,-1.38939988914146,0.144671767650753,0.380795535367532,0.536912384736814,1.89103605590631,NA,NA,0.5720514852033,1.57353439073477
"Schefflera_morototoni","SCHMOR",21509.5067580119,3314.33961619064,10417.4734682366,7103.13385204598,19385,2773,10683,7910,"Schefflera_morototoni",140,NA,1.4,1.4,0.401807862,261,2572.314077,221.0996571,28,0.146128035678238,2.41664050733828,3.41032399441563,2.34458806903872,-1.56930452604687,-1.51395423064972,0.191291436972152,2.65957873812355,1.1286450892506,1.80715932670589,-1.51395423064972,-1.56930452604687,0.191291436972152,2.65957873812355,1.1286450892506,1.80715932670589,-2.81131122767373,-0.954645430866396,1.24990235015625,3.00485539011765
"Schoepfia_obovata","SCHOBO",13804.4889075235,3092.46059656329,7110.5391231589,4018.07852659561,8602,2961,4331,1370,"Schoepfia_obovata",NA,NA,NA,NA,0.579912997,328.4444444,4.360751307,67.13341067,5,NA,2.5164619202247,0.639561319629787,1.82693871179885,-0.620892800684253,NA,0.841249738531487,-1.56517706515628,-1.2333433138459,-0.990515069791414,-1.18843156011451,-0.620892800684253,0.841249738531487,-1.56517706515628,-1.2333433138459,-0.990515069791414,NA,NA,-2.10916536841549,-0.131116142037098
"Senna_polyphylla","SENPOL",4026.79676735005,616.071379631546,913.175930188273,297.104550556727,6009,915,1341,426,"Senna_polyphylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0716441814364126,-0.567222582765032,-0.0518010882747596,0.394791438404368,-0.740634623134436,-0.642463870113066,NA,NA,-0.494562254504487,0.490764617469418
"Senna_siamea","SENSIA",28027.4891771302,4141.87327316776,12066.5854978859,7924.71222471818,44850,6538,19003,12465,"Senna_siamea",25,NA,NA,25,NA,NA,NA,NA,NA,1.39794000867204,NA,NA,NA,NA,-0.353762958026803,NA,NA,NA,NA,-0.353762958026803,-0.876526742784413,0.434078423654115,0.394858238663983,-1.21901178313574,-0.791802131042668,NA,NA,-1.1901823286635,0.881997046893095
"Sideroxylon_cubense","SIDCUB",18265.337386407,3048.22707514465,7825.78375793621,4777.55668279156,9768,1948,3050,1102,"Sideroxylon_cubense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100239201072071,0.386743296198108,-0.429745768667427,-0.834291939407017,-0.00434489176170885,0.919654058316017,NA,NA,0.294785966471677,-0.915004497210896
"Sideroxylon_foetidissimum","SIDFOE",21248.1196946893,3447.43289917335,8021.57723469008,4574.14433551673,19383,3461,5345,1884,"Sideroxylon_foetidissimum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388678609668448,0.376628221041687,-0.600547071962576,-0.378369549788431,0.115680475881369,1.08546484377131,NA,NA,0.676638608366441,-0.742798749338931
"Sideroxylon_obovatum","SIDOBO",7723.89512053942,1456.24931827234,2311.37061149604,855.121293223703,4515,839,1161,322,"Sideroxylon_obovatum",NA,NA,NA,NA,0.96354011,292.5666667,6.228935831,74.01574953,9,NA,2.46622484368641,0.794413856899802,1.86932414143636,1.4219256286452,NA,0.514145523133482,-1.32906367968393,-1.03994233330985,-0.503963000835362,0.191401195228388,1.4219256286452,0.514145523133482,-1.32906367968393,-1.03994233330985,-0.503963000835362,NA,NA,-1.49627140518871,-1.90477868310741
"Sideroxylon_portoricense","SIDPOR",26652.9024064392,4380.87568500638,11641.7494332343,7260.87374822795,16157,3326,6025,2699,"Sideroxylon_portoricense",NA,NA,NA,NA,0.692060778,145,82.77375505,191.5590579,30,NA,2.16136800223497,1.91789265751252,2.2823026924871,-0.0237046821395574,NA,-1.47084175724075,0.383974981455574,0.844442404479855,2.05043536118391,0.703401323110319,-0.0237046821395574,-1.47084175724075,0.383974981455574,0.844442404479855,2.05043536118391,NA,NA,2.20208362589983,-0.204132727848673
"Sideroxylon_salicifolium","SIDSAL",22325.8176429272,3805.9156566821,8943.60994051024,5137.69428382814,18732,3444,5233,1789,"Sideroxylon_salicifolium",69.6,NA,NA,69.6,0.842611793,205.662037,21.79261586,101.5564497,25,1.84260923961056,2.31315413300248,1.33830936358164,2.00670751001726,0.777981063143662,0.0583607251370554,-0.482530202623049,-0.499752053992452,-0.413074128359938,1.44224527498885,0.0583607251370554,0.777981063143662,-0.482530202623049,-0.499752053992452,-0.413074128359938,1.44224527498885,0.357299822954765,-0.451355805558989,0.220001660724748,-1.02199529510111
"Simarouba_tulae","SIMTUL",16787.4843269549,2870.62853616104,8480.14188770019,5609.51335153915,15150,2490,9002,6512,"Simarouba_tulae",NA,NA,NA,NA,0.556786059,353,97.97417806,96.29736925,13,NA,2.54777470538782,1.99111162871555,1.98361442278586,-0.744043989845274,NA,1.04513389598051,0.495616543656161,-0.518445850490745,-0.0174109318793096,-0.286957228360375,-0.744043989845274,1.04513389598051,0.495616543656161,-0.518445850490745,-0.0174109318793096,NA,NA,-0.983760656317518,1.03083009902573
"NA.37","SIPDEN",15919.718827134,2160.61588244047,8587.0878933901,6426.47201094963,4777,867,2706,1839,"Siphoneugena_densiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sloanea_amygdalina","SLOAMY",16937.4653646089,3409.52369215153,8886.35200093687,5476.82830878533,8602,2961,4331,1370,"Sloanea_amygdalina",NA,NA,NA,NA,0.784991099,133.2222222,114.2998069,134.3430704,12,NA,2.12457667358708,2.05804549669156,2.12821526984133,0.471150258893512,NA,-1.71039786838603,0.597674814377404,0.141355072752162,-0.139048949118323,0.465698325090441,0.471150258893512,-1.71039786838603,0.597674814377404,0.141355072752162,-0.139048949118323,NA,NA,1.36528556139283,-0.66094211630673
"Sloanea_berteriana","SLOBER",9178.20902105368,1866.4266759709,5278.69097660587,3412.26430063497,7521,1808,4537,2729,"Sloanea_berteriana",460,NA,641.5,641.5,0.800125551,190.2751323,225.3026563,114.0951604,23,2.80719666071095,2.27938203258237,2.35276631205065,2.05726722324249,0.551741375672586,0.952349544373296,-0.702427481116995,1.0470541446125,-0.182374612110894,1.19896924051082,0.952349544373296,0.551741375672586,-0.702427481116995,1.0470541446125,-0.182374612110894,1.19896924051082,-0.825360887207571,-0.918911916572059,0.970365921117086,-0.244822655766136
"Solanum_ensifolium","SOLENS",19044.1565848067,3372.28417049907,9929.83352366462,6557.54935316555,29094,5163,15237,10074,"Solanum_ensifolium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12822230672181,-1.19524204060898,2.75648961067744,0.137271914739947,-1.55812230357397,-1.38276104178516,NA,NA,-3.33306370404109,1.63993164541859
"Solanum_rugosum","SOLRUG",20907.9183902908,2751.58031632379,10043.0224712472,7291.44215492345,19806,1985,10380,8395,"Solanum_rugosum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08414112608701,-1.14691315579517,2.68057076796665,0.137261474280896,-1.48337572281642,-1.35942688248732,NA,NA,-3.22437283028977,1.57880143472489
"Solanum_torvum","SOLTOR",27310.9947861359,3299.18313189596,11377.4723388031,8078.28920690715,20869,1629,7987,6358,"Solanum_torvum",1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,-1.64938708745006,NA,NA,NA,NA,-1.64938708745006,-1.76662703230307,3.65406648356563,0.137395316459909,-2.44183990213133,-1.6586371923762,NA,NA,-4.6180993469514,2.36266469358077
"Spathodea_campanulata","SPACAM",26458.1376374494,3490.93493708037,11652.642460173,8161.70752309263,32062,4146,14133,9987,"Spathodea_campanulata",5,NA,NA,5,0.335362879,195.5555556,610.5010117,236.6200677,5,0.698970004336019,2.29127015847353,2.78568638797847,2.37405157428089,-1.92312476244106,-1.00157502273843,-0.625021382670633,1.70715456381342,1.26308446741898,-0.990515069791414,-1.00157502273843,-1.92312476244106,-0.625021382670633,1.70715456381342,1.26308446741898,-0.990515069791414,-2.07988904806462,1.11076248360617,1.21185414972961,2.299838563991
"Spondias_mombin","SPOMOM",26590.8553527389,3231.39550859574,11355.5239188354,8124.1284102397,21938,1615,8540,6925,"Spondias_mombin",2047,NA,NA,2047,NA,NA,NA,NA,NA,3.31111784266251,NA,NA,NA,NA,1.41938850070458,NA,NA,NA,NA,1.41938850070458,0.74306810477195,-2.13996645187229,0.618630730196647,1.63179496986401,0.795527717911038,NA,NA,2.98095172490821,-1.04491148017048
"Stahlia_monosperma","STAMON",11020.9720380935,1432.69244939485,3472.39966091374,2039.70721151889,7803,753,1606,853,"Stahlia_monosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498269874429461,0.049558536928668,-1.03478418171899,0.395407109825365,0.215195799093195,-0.358973299362221,NA,NA,0.901920289028149,-0.294613401936267
"Stenostomum_acutatum","STEACU",9979.31677021366,1503.95250088722,3311.64616612438,1807.69366523717,7072,889,1836,947,"Stenostomum_acutatum",NA,NA,NA,NA,0.912692111,292.6349206,3.819244983,87.62080057,NA,NA,2.46632614994708,0.581977516805545,1.94260721690362,1.15115949681623,NA,0.51480514959254,-1.65297870452817,-0.705558117477237,NA,-0.656269908771542,1.15115949681623,0.51480514959254,-1.65297870452817,-0.705558117477237,0.361949601529626,NA,NA,-1.31550340764548,-1.64605673336907
"Sterculia_apetala","STEAPE",25312.0744711887,3853.97578232363,10696.2941326965,6842.31835037284,39906,6002,16614,10612,"Sterculia_apetala",1898.5,NA,NA,1898.5,NA,NA,NA,NA,NA,3.27841060147582,NA,NA,NA,NA,1.38907511770855,NA,NA,NA,NA,1.38907511770855,0.159638515269912,-5.56501677536576,0.822789640819748,4.21523489823905,2.09819412614924,NA,NA,7.31750323081313,-1.14872419110816
"Stenostomum_sintenisii","STESIN",8352.71099526761,2073.4423823962,4172.3197171702,2098.87733477401,12170,3111,6117,3006,"Stenostomum_sintenisii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.612087558236223,0.503589853218984,0.0808884135387586,-0.711140046041057,-0.0904390664288234,0.222880778477357,NA,NA,-0.422432071104338,-0.743613936465474
"Swietenia_macrophylla","SWIMAC",27741.4683641214,4144.97886776179,12031.373436518,7886.39456875622,44155,6519,18882,12363,"Swietenia_macrophylla",566,NA,231,231,0.519537267,130.3636364,763.3712,242.5484,18,2.36361197989214,2.1151564662947,2.88273577112655,2.3847984140952,-0.94239420073837,0.541231032601603,-1.77173482761201,1.85513185121905,1.31212135050654,0.590779154315755,0.541231032601603,-0.94239420073837,-1.77173482761201,1.85513185121905,1.31212135050654,0.590779154315755,-2.824247210217,0.470185748853662,2.68402220830356,1.16772657202365
"NA.38","SWIMAH",23888.7109085992,3398.96634639427,9577.43348685466,6178.46714046039,9051,1085,2647,1562,"Swietenia_mahogani",NA,NA,NA,NA,0.634753756,207.5555555,51.86028336,112.6847687,20,NA,2.3171343623385,1.71483488538644,2.05186521758489,-0.328865179676102,NA,-0.456614088792791,0.0743600479943209,-0.207023487915053,0.834055188793782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Symplocos_martinicensis","SYMMAR",27726.577217415,4331.7715421468,12050.7125151753,7718.94097302854,23720,4321,8005,3684,"Symplocos_martinicensis",NA,NA,NA,NA,0.663532699,168.3611111,172.51425,148.15624,15,NA,2.22624178321406,2.2368249744282,2.17071994768578,-0.175617004182777,NA,-1.04843486796061,0.870271108151852,0.335300172348615,0.225865102598716,0.399533749488517,-0.175617004182777,-1.04843486796061,0.870271108151852,0.335300172348615,0.225865102598716,NA,NA,1.21075651398973,0.192959517955738
"Symplocos_micrantha","SYMMIC",8662.48126883281,1091.13432715511,2824.62044265397,1733.48611549886,3976,788,1429,641,"Symplocos_micrantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.399681063126459,-0.170494803382549,-1.02934099024778,0.856656040151155,0.324571734965599,0.227565534088373,NA,NA,1.18837831772263,0.18611862457551
