CN,STATECD,SUBP,SUBPTYP,PLT_CN,CONDID,PREV_PLT_CN,PREVCOND,SUBPTYP_PROP_CHNG,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE
397987938489998,72,1,1,219013488020004,1,249604646010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987939489998,72,2,1,219013488020004,1,249604646010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987940489998,72,3,1,219013488020004,1,249604646010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987941489998,72,4,1,219013488020004,1,249604646010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987942489998,72,1,2,219013488020004,1,249604646010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987943489998,72,2,2,219013488020004,1,249604646010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987944489998,72,3,2,219013488020004,1,249604646010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987945489998,72,4,2,219013488020004,1,249604646010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987946489998,72,1,1,219013489020004,1,249604644010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987947489998,72,2,1,219013489020004,1,249604644010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987948489998,72,3,1,219013489020004,1,249604644010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987949489998,72,4,1,219013489020004,1,249604644010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987950489998,72,1,2,219013489020004,1,249604644010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987951489998,72,2,2,219013489020004,1,249604644010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987952489998,72,3,2,219013489020004,1,249604644010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987953489998,72,4,2,219013489020004,1,249604644010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987954489998,72,1,1,219013879020004,1,249604812010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987955489998,72,2,1,219013879020004,1,249604812010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987956489998,72,3,1,219013879020004,1,249604812010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987957489998,72,4,1,219013879020004,1,249604812010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987958489998,72,1,2,219013879020004,1,249604812010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987959489998,72,2,2,219013879020004,1,249604812010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987960489998,72,3,2,219013879020004,1,249604812010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987961489998,72,4,2,219013879020004,1,249604812010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987962489998,72,1,1,219013880020004,1,249604811010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987963489998,72,2,1,219013880020004,1,249604811010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987964489998,72,3,1,219013880020004,1,249604811010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987965489998,72,4,1,219013880020004,1,249604811010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987966489998,72,1,2,219013880020004,1,249604811010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987967489998,72,2,2,219013880020004,1,249604811010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987968489998,72,3,2,219013880020004,1,249604811010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987969489998,72,4,2,219013880020004,1,249604811010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987970489998,72,1,1,219013881020004,1,249604810010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987971489998,72,2,1,219013881020004,1,249604810010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987972489998,72,3,1,219013881020004,1,249604810010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987973489998,72,4,1,219013881020004,1,249604810010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987974489998,72,1,2,219013881020004,1,249604810010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987975489998,72,2,2,219013881020004,1,249604810010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987976489998,72,3,2,219013881020004,1,249604810010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987977489998,72,4,2,219013881020004,1,249604810010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987978489998,72,1,1,219013882020004,1,249604809010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987979489998,72,2,1,219013882020004,1,249604809010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987980489998,72,3,1,219013882020004,1,249604809010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987981489998,72,4,1,219013882020004,1,249604809010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987982489998,72,1,2,219013882020004,1,249604809010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987983489998,72,2,2,219013882020004,1,249604809010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397987984489998,72,3,2,219013882020004,1,249604809010854,1,1.0,JTURNER02,2016-06-16 09:40:57,489998,,,
397988545489998,72,2,1,219013914020004,1,249604775010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988546489998,72,3,1,219013914020004,1,249604775010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988547489998,72,4,1,219013914020004,1,249604775010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988548489998,72,1,2,219013914020004,1,249604775010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988549489998,72,2,2,219013914020004,1,249604775010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988550489998,72,3,2,219013914020004,1,249604775010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988551489998,72,4,2,219013914020004,1,249604775010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988552489998,72,1,1,219013915020004,1,249604774010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988553489998,72,2,1,219013915020004,1,249604774010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988554489998,72,3,1,219013915020004,1,249604774010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988555489998,72,4,1,219013915020004,1,249604774010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988556489998,72,1,2,219013915020004,1,249604774010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988557489998,72,2,2,219013915020004,1,249604774010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988558489998,72,3,2,219013915020004,1,249604774010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988559489998,72,4,2,219013915020004,1,249604774010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988560489998,72,1,1,219013916020004,1,249604773010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988561489998,72,2,1,219013916020004,1,249604773010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988562489998,72,3,1,219013916020004,1,249604773010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988563489998,72,4,1,219013916020004,1,249604773010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988564489998,72,1,2,219013916020004,1,249604773010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988565489998,72,2,2,219013916020004,1,249604773010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988566489998,72,3,2,219013916020004,1,249604773010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988567489998,72,4,2,219013916020004,1,249604773010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988568489998,72,1,1,219013917020004,1,249604772010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988569489998,72,2,1,219013917020004,1,249604772010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988570489998,72,3,1,219013917020004,1,249604772010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988571489998,72,4,1,219013917020004,1,249604772010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988572489998,72,1,2,219013917020004,1,249604772010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988573489998,72,2,2,219013917020004,1,249604772010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988574489998,72,3,2,219013917020004,1,249604772010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988575489998,72,4,2,219013917020004,1,249604772010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988576489998,72,1,1,219013918020004,1,249604771010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988577489998,72,2,1,219013918020004,1,249604771010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
397988578489998,72,3,1,219013918020004,1,249604771010854,1,1.0,JTURNER02,2016-06-16 09:41:02,489998,,,
809325329290487,72,3,1,548974564126144,1,219013569020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325330290487,72,4,1,548974564126144,1,219013569020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325331290487,72,1,2,548974564126144,1,219013569020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325332290487,72,2,2,548974564126144,1,219013569020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325333290487,72,3,2,548974564126144,1,219013569020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325334290487,72,4,2,548974564126144,1,219013569020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325335290487,72,1,1,548974565126144,1,219013570020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325336290487,72,2,1,548974565126144,1,219013570020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325337290487,72,3,1,548974565126144,1,219013570020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325338290487,72,4,1,548974565126144,1,219013570020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325339290487,72,1,2,548974565126144,1,219013570020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325340290487,72,2,2,548974565126144,1,219013570020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325341290487,72,3,2,548974565126144,1,219013570020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325342290487,72,4,2,548974565126144,1,219013570020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325343290487,72,1,1,548974566126144,1,219013571020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325344290487,72,2,1,548974566126144,1,219013571020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325345290487,72,3,1,548974566126144,1,219013571020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325346290487,72,4,1,548974566126144,1,219013571020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325347290487,72,1,2,548974566126144,1,219013571020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809325348290487,72,2,2,548974566126144,1,219013571020004,1,1.0,FSJMCHAN,2020-12-09 08:28:17,290487,,,
809671168290487,72,3,1,480540001489998,1,197190508020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671169290487,72,4,1,480540001489998,1,197190508020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671170290487,72,1,2,480540001489998,1,197190508020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671171290487,72,2,2,480540001489998,1,197190508020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671172290487,72,3,2,480540001489998,1,197190508020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671173290487,72,4,2,480540001489998,1,197190508020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671175290487,72,1,1,480540002489998,1,197190523020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671176290487,72,2,1,480540002489998,1,197190523020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671177290487,72,3,1,480540002489998,1,197190523020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671178290487,72,4,1,480540002489998,1,197190523020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671179290487,72,1,2,480540002489998,1,197190523020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671180290487,72,2,2,480540002489998,1,197190523020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671181290487,72,3,2,480540002489998,1,197190523020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671182290487,72,4,2,480540002489998,1,197190523020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671186290487,72,3,1,480540003489998,1,197190536020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671187290487,72,4,1,480540003489998,1,197190536020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671188290487,72,1,2,480540003489998,1,197190536020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671189290487,72,2,2,480540003489998,1,197190536020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671190290487,72,3,2,480540003489998,1,197190536020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671191290487,72,4,2,480540003489998,1,197190536020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671184290487,72,1,1,480540003489998,1,197190536020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671185290487,72,2,1,480540003489998,1,197190536020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671193290487,72,1,1,480540004489998,1,197190409020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671194290487,72,2,1,480540004489998,1,197190409020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671195290487,72,3,1,480540004489998,1,197190409020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671196290487,72,4,1,480540004489998,1,197190409020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671197290487,72,1,2,480540004489998,1,197190409020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671198290487,72,2,2,480540004489998,1,197190409020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671199290487,72,3,2,480540004489998,1,197190409020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671200290487,72,4,2,480540004489998,1,197190409020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671202290487,72,1,1,480540005489998,1,197190429020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671203290487,72,2,1,480540005489998,1,197190429020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671204290487,72,3,1,480540005489998,1,197190429020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671205290487,72,4,1,480540005489998,1,197190429020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671206290487,72,1,2,480540005489998,1,197190429020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671207290487,72,2,2,480540005489998,1,197190429020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671208290487,72,3,2,480540005489998,1,197190429020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671209290487,72,4,2,480540005489998,1,197190429020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671211290487,72,1,1,480540006489998,1,197190452020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671212290487,72,2,1,480540006489998,1,197190452020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671213290487,72,3,1,480540006489998,1,197190452020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671214290487,72,4,1,480540006489998,1,197190452020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671215290487,72,1,2,480540006489998,1,197190452020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671216290487,72,2,2,480540006489998,1,197190452020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671217290487,72,3,2,480540006489998,1,197190452020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671218290487,72,4,2,480540006489998,1,197190452020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671220290487,72,1,1,480540007489998,1,197190474020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671221290487,72,2,1,480540007489998,1,197190474020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671222290487,72,3,1,480540007489998,1,197190474020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671223290487,72,4,1,480540007489998,1,197190474020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671224290487,72,1,2,480540007489998,1,197190474020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671225290487,72,2,2,480540007489998,1,197190474020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671226290487,72,3,2,480540007489998,1,197190474020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671227290487,72,4,2,480540007489998,1,197190474020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671229290487,72,1,1,480540008489998,1,197190495020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671230290487,72,2,1,480540008489998,1,197190495020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671231290487,72,3,1,480540008489998,1,197190495020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671232290487,72,4,1,480540008489998,1,197190495020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671233290487,72,1,2,480540008489998,1,197190495020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671234290487,72,2,2,480540008489998,1,197190495020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671235290487,72,3,2,480540008489998,1,197190495020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671236290487,72,4,2,480540008489998,1,197190495020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671238290487,72,1,1,480540009489998,1,197190513020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671239290487,72,2,1,480540009489998,1,197190513020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671240290487,72,3,1,480540009489998,1,197190513020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671241290487,72,4,1,480540009489998,1,197190513020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671242290487,72,1,2,480540009489998,1,197190513020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671243290487,72,2,2,480540009489998,1,197190513020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671244290487,72,3,2,480540009489998,1,197190513020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671245290487,72,4,2,480540009489998,1,197190513020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671247290487,72,1,1,480540010489998,1,197190528020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671248290487,72,2,1,480540010489998,1,197190528020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671249290487,72,3,1,480540010489998,1,197190528020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671250290487,72,4,1,480540010489998,1,197190528020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671251290487,72,1,2,480540010489998,1,197190528020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671252290487,72,2,2,480540010489998,1,197190528020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671253290487,72,3,2,480540010489998,1,197190528020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671254290487,72,4,2,480540010489998,1,197190528020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671256290487,72,1,1,480540011489998,1,197190539020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671257290487,72,2,1,480540011489998,1,197190539020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671258290487,72,3,1,480540011489998,1,197190539020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671259290487,72,4,1,480540011489998,1,197190539020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671260290487,72,1,2,480540011489998,1,197190539020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671261290487,72,2,2,480540011489998,1,197190539020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671262290487,72,3,2,480540011489998,1,197190539020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671263290487,72,4,2,480540011489998,1,197190539020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671265290487,72,1,1,480540012489998,1,197190415020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671266290487,72,2,1,480540012489998,1,197190415020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671267290487,72,3,1,480540012489998,1,197190415020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671268290487,72,4,1,480540012489998,1,197190415020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671269290487,72,1,2,480540012489998,1,197190415020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671270290487,72,2,2,480540012489998,1,197190415020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671271290487,72,3,2,480540012489998,1,197190415020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671272290487,72,4,2,480540012489998,1,197190415020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
809671274290487,72,1,1,480540013489998,1,197190436020004,1,1.0,FSJMCHAN,2020-12-15 06:42:20,290487,,,
